2018-12-03 14:49:25.429  INFO 81933 --- [           main] s.c.a.AnnotationConfigApplicationContext : Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7e0babb1: startup date [Mon Dec 03 14:49:25 CST 2018]; root of context hierarchy
2018-12-03 14:49:26.185  INFO 81933 --- [           main] f.a.AutowiredAnnotationBeanPostProcessor : JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-12-03 14:49:26.293  INFO 81933 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$f2ba497d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::        (v2.0.1.RELEASE)

2018-12-03 14:49:31.119  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [beanNameHandlerMapping]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.120  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [resourceHandlerMapping]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.122  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcResourceUrlProvider]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.122  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [defaultServletHandlerMapping]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.123  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcUriComponentsContributor]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.123  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [httpRequestHandlerAdapter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.124  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [simpleControllerHandlerAdapter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.125  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [handlerExceptionResolver]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.125  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcViewResolver]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.126  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcHandlerMappingIntrospector]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.128  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [defaultViewResolver]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.131  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [viewResolver]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.141  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [welcomePageHandlerMapping]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.145  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [hiddenHttpMethodFilter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.146  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [httpPutFormContentFilter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.146  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [statViewServletRegistrationBean]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.146  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [webStatFilterRegistrationBean]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.146  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [statFilter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.147  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [dataSource]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.147  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [hikariPoolDataSourceMetadataProvider]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.147  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [sqlSessionFactory]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.157  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [sqlSessionTemplate]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.158  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [auditEventRepository]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.159  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [auditListener]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.159  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [auditEventsEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.160  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [beansEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.161  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [diskSpaceHealthIndicator]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.161  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [diskSpaceHealthIndicatorProperties]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.162  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [redisConnectionFactory]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.162  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [redisTemplate]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.162  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [stringRedisTemplate]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.162  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [redisHealthIndicator]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.163  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [dbHealthIndicator]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.163  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [gsonBuilder]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.163  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [gson]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.164  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [standardGsonBuilderCustomizer]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.164  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [healthAggregator]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.164  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [healthEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.164  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [healthEndpointWebExtension]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.165  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [createHealthStatusHttpMapper]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.169  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [healthWebEndpointResponseMapper]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.170  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [servletWebChildContextFactory]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.170  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [managementServletContext]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.170  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [conditionsReportEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.171  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [configurationPropertiesReportEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.171  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [endpointOperationParameterMapper]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.171  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [endpointCachingOperationInvokerAdvisor]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.171  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mbeanExporter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.183  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [objectNamingStrategy]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.183  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mbeanServer]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.183  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [jmxAnnotationEndpointDiscoverer]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.183  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [jmxMBeanExporter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.183  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [jmxIncludeExcludePropertyEndpointFilter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.184  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [servletEndpointDiscoverer]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.184  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [webEndpointPathMapper]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.184  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [endpointMediaTypes]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.184  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [webEndpointDiscoverer]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.184  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [controllerEndpointDiscoverer]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.184  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [pathMappedEndpoints]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.185  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [webExposeExcludePropertyEndpointFilter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.185  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [controllerExposeExcludePropertyEndpointFilter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.185  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [environmentManager]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.185  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [environmentEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.185  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [environmentEndpointWebExtension]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.186  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [envInfoContributor]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.186  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [infoEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.186  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [loggersEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.186  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [heapDumpWebEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.186  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [dumpEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [logbackMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [uptimeMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [processorMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [fileDescriptorMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [jvmGcMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [jvmMemoryMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [jvmThreadMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.187  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [classLoaderMetrics]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.188  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [micrometerClock]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.193  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [propertiesMeterFilter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.193  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [simpleMeterRegistry]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.194  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [simpleConfig]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.194  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [metricsEndpoint]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.194  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [cacheManager]. Is it a factory bean? Omitting bean from annotation processing
